PDV_ID;NOME;CATEGORIA;ENDERECO;LOCAL;ESTADO;NR_CAIXAS;CLASIFICACAO_1;CLASIFICACAO_2;CLASIFICACAO_3;CLASIFICACAO_4;CLASIFICACAO_5;CLASIFICACAO_6;CLASIFICACAO_7;CLASIFICACAO_8;CLASIFICACAO_9;CLASIFICACAO_10;PRIMEIRA_TRANS;ULTIMA_TRANS;CNPJ;RAZAO_SOCIAL;REDE;TIPO_LOJA;MARCA;REGIAO;DATA_PROMO;PODE_PROMO
7383;SUPERMERCADO COSTA AZUL LJ 383;AUTOSERVICIOS;AV DIETRICH, 384;MARINGA;PARANA;10;BRASIL;SUL;PARANA;INTERIOR;MARINGA;SUPERMERCADO;"";"";"";"";201805;202501;07461276286763;SUPERMERCADO COSTA AZUL LJ 383 S.A.;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
7384;SUPERMERCADO COSTA AZUL LJ 384;AUTOSERVICIOS;AVENIDA WALTER, 834;CAXIAS DO SUL;RIO GRANDE DO SUL;3;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;CAXIAS DO SUL;SUPERMERCADO;"";"";"";"";201605;202406;64492725200088;SUPERMERCADO COSTA AZUL LJ 384 S.A.;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL INTERIOR;202406;PUEDE PROMOCIONAR
7385;SUPERMERCADO COSTA AZUL LJ 385;AUTOSERVICIOS;AV DICKI, 591;FEIRA DE SANTANA;BAHIA;5;BRASIL;NORDESTE;BAHIA;INTERIOR;FEIRA DE SANTANA;SUPERMERCADO;"";"";"";"";201604;202407;24616589890575;SUPERMERCADO COSTA AZUL LJ 385 EIRELI;REDE BETA;Supermercado;COSTA AZUL;BAHIA INTERIOR;;NO PUEDE PROMOCIONAR
7386;SUPERMERCADO COSTA AZUL LJ 386;AUTOSERVICIOS;AV HACKETT, 964;DUQUE DE CAXIAS;RIO DE JANEIRO;3;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;DUQUE DE CAXIAS;SUPERMERCADO;"";"";"";"";201907;202505;88041332400440;SUPERMERCADO COSTA AZUL LJ 386 LTDA;REDE BETA;Supermercado;COSTA AZUL;RIO DE JANEIRO INTERIOR;;NO PUEDE PROMOCIONAR
7387;SUPERMERCADO COSTA AZUL LJ 387;AUTOSERVICIOS;AVENIDA DAVIS, 551;SANTA MARIA;RIO GRANDE DO SUL;8;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;SANTA MARIA;SUPERMERCADO;"";"";"";"";201502;202409;45313806094753;SUPERMERCADO COSTA AZUL LJ 387 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL INTERIOR;202409;PUEDE PROMOCIONAR
7388;SUPERMERCADO COSTA AZUL LJ 388;AUTOSERVICIOS;R MONAHAN, 220;SALVADOR;BAHIA;4;BRASIL;NORDESTE;BAHIA;REGIAO DA CAPITAL;SALVADOR;SUPERMERCADO;"";"";"";"";201601;202505;26535459051093;SUPERMERCADO COSTA AZUL LJ 388 LTDA;REDE BETA;Supermercado;COSTA AZUL;BAHIA CAPITAL;;NO PUEDE PROMOCIONAR
7389;SUPERMERCADO COSTA AZUL LJ 389;AUTOSERVICIOS;AVENIDA LINDGREN, 392;FOZ DO IGUAÇU;PARANA;8;BRASIL;SUL;PARANA;INTERIOR;FOZ DO IGUAÇU;SUPERMERCADO;"";"";"";"";201503;202503;88862502405802;SUPERMERCADO COSTA AZUL LJ 389 EIRELI;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
7390;SUPERMERCADO COSTA AZUL LJ 390;AUTOSERVICIOS;RUA QUIGLEY, 797;NOVA IGUACU;RIO DE JANEIRO;4;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;NOVA IGUACU;SUPERMERCADO;"";"";"";"";201806;202505;93558642510594;SUPERMERCADO COSTA AZUL LJ 390 LTDA;REDE BETA;Supermercado;COSTA AZUL;RIO DE JANEIRO INTERIOR;;NO PUEDE PROMOCIONAR
7391;SUPERMERCADO COSTA AZUL LJ 391;AUTOSERVICIOS;RUA SMITHAM, 693;CAMPINAS;SAO PAULO;5;BRASIL;SUDESTE;SAO PAULO;INTERIOR;CAMPINAS;SUPERMERCADO;"";"";"";"";202104;202504;72318540204659;SUPERMERCADO COSTA AZUL LJ 391 S.A.;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO INTERIOR;;NO PUEDE PROMOCIONAR
7392;SUPERMERCADO COSTA AZUL LJ 392;AUTOSERVICIOS;RUA HAUCK, 680;CAMPINAS;SAO PAULO;4;BRASIL;SUDESTE;SAO PAULO;INTERIOR;CAMPINAS;SUPERMERCADO;"";"";"";"";201606;202506;82938649219751;SUPERMERCADO COSTA AZUL LJ 392 LTDA;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO INTERIOR;202506;PUEDE PROMOCIONAR
7393;SUPERMERCADO COSTA AZUL LJ 393;AUTOSERVICIOS;R FRITSCH, 900;CAXIAS DO SUL;RIO GRANDE DO SUL;4;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;CAXIAS DO SUL;SUPERMERCADO;"";"";"";"";201703;202409;56244491801373;SUPERMERCADO COSTA AZUL LJ 393 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL INTERIOR;202409;PUEDE PROMOCIONAR
7394;SUPERMERCADO COSTA AZUL LJ 394;AUTOSERVICIOS;AV STANTON, 45;DUQUE DE CAXIAS;RIO DE JANEIRO;10;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;DUQUE DE CAXIAS;SUPERMERCADO;"";"";"";"";202006;202501;05778080403262;SUPERMERCADO COSTA AZUL LJ 394 S.A.;REDE BETA;Supermercado;COSTA AZUL;RIO DE JANEIRO INTERIOR;202501;PUEDE PROMOCIONAR
7395;SUPERMERCADO COSTA AZUL LJ 395;AUTOSERVICIOS;AV RAU, 495;RIBEIRAO PRETO;SAO PAULO;1;BRASIL;SUDESTE;SAO PAULO;INTERIOR;RIBEIRAO PRETO;SUPERMERCADO;"";"";"";"";201603;202506;81600520630792;SUPERMERCADO COSTA AZUL LJ 395 LTDA;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO INTERIOR;202506;PUEDE PROMOCIONAR
7396;SUPERMERCADO COSTA AZUL LJ 396;AUTOSERVICIOS;RUA LANGOSH, 764;RIBEIRAO PRETO;SAO PAULO;1;BRASIL;SUDESTE;SAO PAULO;INTERIOR;RIBEIRAO PRETO;SUPERMERCADO;"";"";"";"";201708;202506;49988408676741;SUPERMERCADO COSTA AZUL LJ 396 LTDA;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO INTERIOR;;NO PUEDE PROMOCIONAR
7397;SUPERMERCADO COSTA AZUL LJ 397;AUTOSERVICIOS;R TREMBLAY, 554;CAXIAS DO SUL;RIO GRANDE DO SUL;8;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;CAXIAS DO SUL;SUPERMERCADO;"";"";"";"";201802;202404;34821165942784;SUPERMERCADO COSTA AZUL LJ 397 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL INTERIOR;202404;PUEDE PROMOCIONAR
7398;SUPERMERCADO COSTA AZUL LJ 398;AUTOSERVICIOS;AV SCHUPPE, 203;SANTA MARIA;RIO GRANDE DO SUL;10;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;SANTA MARIA;SUPERMERCADO;"";"";"";"";201802;202406;21587262848485;SUPERMERCADO COSTA AZUL LJ 398 LTDA;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL INTERIOR;202406;PUEDE PROMOCIONAR
7399;SUPERMERCADO COSTA AZUL LJ 399;AUTOSERVICIOS;RUA HANE, 180;FEIRA DE SANTANA;BAHIA;4;BRASIL;NORDESTE;BAHIA;INTERIOR;FEIRA DE SANTANA;SUPERMERCADO;"";"";"";"";201701;202406;18334524217034;SUPERMERCADO COSTA AZUL LJ 399 S.A.;REDE BETA;Supermercado;COSTA AZUL;BAHIA INTERIOR;;NO PUEDE PROMOCIONAR
7400;SUPERMERCADO COSTA AZUL LJ 400;AUTOSERVICIOS;AV HAHN, 578;SALVADOR;BAHIA;2;BRASIL;NORDESTE;BAHIA;REGIAO DA CAPITAL;SALVADOR;SUPERMERCADO;"";"";"";"";201805;202406;40307031531693;SUPERMERCADO COSTA AZUL LJ 400 S.A.;REDE BETA;Supermercado;COSTA AZUL;BAHIA CAPITAL;;NO PUEDE PROMOCIONAR
7401;SUPERMERCADO COSTA AZUL LJ 401;AUTOSERVICIOS;AVENIDA BLANDA, 322;NOVA IGUACU;RIO DE JANEIRO;10;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;NOVA IGUACU;SUPERMERCADO;"";"";"";"";202104;202504;06428320563212;SUPERMERCADO COSTA AZUL LJ 401 S.A.;REDE BETA;Supermercado;COSTA AZUL;RIO DE JANEIRO INTERIOR;;NO PUEDE PROMOCIONAR
7402;SUPERMERCADO COSTA AZUL LJ 402;AUTOSERVICIOS;RUA GOYETTE, 497;RIBEIRAO PRETO;SAO PAULO;6;BRASIL;SUDESTE;SAO PAULO;INTERIOR;RIBEIRAO PRETO;SUPERMERCADO;"";"";"";"";201906;202407;36326693271392;SUPERMERCADO COSTA AZUL LJ 402 LTDA;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO INTERIOR;202407;PUEDE PROMOCIONAR
7403;SUPERMERCADO COSTA AZUL LJ 403;AUTOSERVICIOS;RUA COLE, 403;PETROPOLIS;RIO DE JANEIRO;4;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;PETROPOLIS;SUPERMERCADO;"";"";"";"";201608;202501;76306712841525;SUPERMERCADO COSTA AZUL LJ 403 S.A.;REDE BETA;Supermercado;COSTA AZUL;RIO DE JANEIRO INTERIOR;202501;PUEDE PROMOCIONAR
7404;SUPERMERCADO COSTA AZUL LJ 404;AUTOSERVICIOS;AVENIDA ZULAUF, 749;CURITIBA;PARANA;9;BRASIL;SUL;PARANA;REGIAO DA CAPITAL;CURITIBA;SUPERMERCADO;"";"";"";"";201506;202403;61244724397946;SUPERMERCADO COSTA AZUL LJ 404 EIRELI;REDE BETA;Supermercado;COSTA AZUL;PARANA CAPITAL;;NO PUEDE PROMOCIONAR
7405;SUPERMERCADO COSTA AZUL LJ 405;AUTOSERVICIOS;R HAMILL, 31;BELO HORIZONTE;MINAS GERAIS;10;BRASIL;SUDESTE;MINAS GERAIS;REGIAO DA CAPITAL;BELO HORIZONTE;SUPERMERCADO;"";"";"";"";202001;202505;46423208324777;SUPERMERCADO COSTA AZUL LJ 405 EIRELI;REDE BETA;Supermercado;COSTA AZUL;MINAS GERAIS CAPITAL;;NO PUEDE PROMOCIONAR
7406;SUPERMERCADO COSTA AZUL LJ 406;AUTOSERVICIOS;RUA WIEGAND, 336;PORTO ALEGRE;RIO GRANDE DO SUL;7;BRASIL;SUL;RIO GRANDE DO SUL;REGIAO DA CAPITAL;PORTO ALEGRE;SUPERMERCADO;"";"";"";"";202104;202503;88385990000586;SUPERMERCADO COSTA AZUL LJ 406 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL CAPITAL;202503;PUEDE PROMOCIONAR
7407;SUPERMERCADO COSTA AZUL LJ 407;AUTOSERVICIOS;AVENIDA OSINSKI, 94;LONDRINA;PARANA;10;BRASIL;SUL;PARANA;INTERIOR;LONDRINA;SUPERMERCADO;"";"";"";"";201604;202504;84800809834532;SUPERMERCADO COSTA AZUL LJ 407 LTDA;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
7408;SUPERMERCADO COSTA AZUL LJ 408;AUTOSERVICIOS;R BORER, 160;RIO DE JANEIRO;RIO DE JANEIRO;6;BRASIL;SUDESTE;RIO DE JANEIRO;REGIAO DA CAPITAL;RIO DE JANEIRO;SUPERMERCADO;"";"";"";"";202009;202408;18846416110445;SUPERMERCADO COSTA AZUL LJ 408 LTDA;REDE BETA;Supermercado;COSTA AZUL;RIO DE JANEIRO CAPITAL;;NO PUEDE PROMOCIONAR
7409;SUPERMERCADO COSTA AZUL LJ 409;AUTOSERVICIOS;AVENIDA MAGGIO, 676;CAXIAS DO SUL;RIO GRANDE DO SUL;9;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;CAXIAS DO SUL;SUPERMERCADO;"";"";"";"";201904;202405;98857547258728;SUPERMERCADO COSTA AZUL LJ 409 S.A.;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL INTERIOR;;NO PUEDE PROMOCIONAR
7410;SUPERMERCADO COSTA AZUL LJ 410;AUTOSERVICIOS;RUA WALKER, 331;LONDRINA;PARANA;9;BRASIL;SUL;PARANA;INTERIOR;LONDRINA;SUPERMERCADO;"";"";"";"";201704;202406;38513975522500;SUPERMERCADO COSTA AZUL LJ 410 S.A.;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;202406;PUEDE PROMOCIONAR
7411;SUPERMERCADO COSTA AZUL LJ 411;AUTOSERVICIOS;AVENIDA TREMBLAY, 156;SAO PAULO;SAO PAULO;1;BRASIL;SUDESTE;SAO PAULO;REGIAO DA CAPITAL;SAO PAULO;SUPERMERCADO;"";"";"";"";201706;202404;95710427193740;SUPERMERCADO COSTA AZUL LJ 411 LTDA;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO CAPITAL;202404;PUEDE PROMOCIONAR
7412;SUPERMERCADO COSTA AZUL LJ 412;AUTOSERVICIOS;AV MANN, 607;PETROPOLIS;RIO DE JANEIRO;10;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;PETROPOLIS;SUPERMERCADO;"";"";"";"";201706;202403;79574393508702;SUPERMERCADO COSTA AZUL LJ 412 LTDA;REDE BETA;Supermercado;COSTA AZUL;RIO DE JANEIRO INTERIOR;202403;PUEDE PROMOCIONAR
7413;SUPERMERCADO COSTA AZUL LJ 413;AUTOSERVICIOS;AVENIDA HUEL, 520;SAO JOSE DOS CAMPOS;SAO PAULO;5;BRASIL;SUDESTE;SAO PAULO;INTERIOR;SAO JOSE DOS CAMPOS;SUPERMERCADO;"";"";"";"";201603;202401;69284581004487;SUPERMERCADO COSTA AZUL LJ 413 LTDA;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO INTERIOR;;NO PUEDE PROMOCIONAR
7414;SUPERMERCADO COSTA AZUL LJ 414;AUTOSERVICIOS;R KRIS, 651;FEIRA DE SANTANA;BAHIA;4;BRASIL;NORDESTE;BAHIA;INTERIOR;FEIRA DE SANTANA;SUPERMERCADO;"";"";"";"";201907;202502;44573032204333;SUPERMERCADO COSTA AZUL LJ 414 S.A.;REDE BETA;Supermercado;COSTA AZUL;BAHIA INTERIOR;202502;PUEDE PROMOCIONAR
7415;SUPERMERCADO COSTA AZUL LJ 415;AUTOSERVICIOS;AV DICKI, 786;BELO HORIZONTE;MINAS GERAIS;6;BRASIL;SUDESTE;MINAS GERAIS;REGIAO DA CAPITAL;BELO HORIZONTE;SUPERMERCADO;"";"";"";"";201907;202407;95857201914360;SUPERMERCADO COSTA AZUL LJ 415 S.A.;REDE BETA;Supermercado;COSTA AZUL;MINAS GERAIS CAPITAL;202407;PUEDE PROMOCIONAR
7416;SUPERMERCADO COSTA AZUL LJ 416;AUTOSERVICIOS;AV TORP, 901;UBERLANDIA;MINAS GERAIS;2;BRASIL;SUDESTE;MINAS GERAIS;INTERIOR;UBERLANDIA;SUPERMERCADO;"";"";"";"";201501;202503;88616053490179;SUPERMERCADO COSTA AZUL LJ 416 S.A.;REDE BETA;Supermercado;COSTA AZUL;MINAS GERAIS INTERIOR;202503;PUEDE PROMOCIONAR
7417;SUPERMERCADO COSTA AZUL LJ 417;AUTOSERVICIOS;AVENIDA STIEDEMANN-MONAHAN, 705;MARINGA;PARANA;8;BRASIL;SUL;PARANA;INTERIOR;MARINGA;SUPERMERCADO;"";"";"";"";201708;202409;59453593034836;SUPERMERCADO COSTA AZUL LJ 417 LTDA;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;202409;PUEDE PROMOCIONAR
7418;SUPERMERCADO COSTA AZUL LJ 418;AUTOSERVICIOS;R RIPPIN, 801;LONDRINA;PARANA;1;BRASIL;SUL;PARANA;INTERIOR;LONDRINA;SUPERMERCADO;"";"";"";"";201906;202403;69168332633225;SUPERMERCADO COSTA AZUL LJ 418 S.A.;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;202403;PUEDE PROMOCIONAR
7419;SUPERMERCADO COSTA AZUL LJ 419;AUTOSERVICIOS;AVENIDA SPINKA, 291;SAO JOSE DOS CAMPOS;SAO PAULO;4;BRASIL;SUDESTE;SAO PAULO;INTERIOR;SAO JOSE DOS CAMPOS;SUPERMERCADO;"";"";"";"";202101;202502;79727664435370;SUPERMERCADO COSTA AZUL LJ 419 S.A.;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO INTERIOR;202502;PUEDE PROMOCIONAR
7420;SUPERMERCADO COSTA AZUL LJ 420;AUTOSERVICIOS;RUA WALTER, 896;LONDRINA;PARANA;4;BRASIL;SUL;PARANA;INTERIOR;LONDRINA;SUPERMERCADO;"";"";"";"";201609;202408;57185160812531;SUPERMERCADO COSTA AZUL LJ 420 LTDA;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
7421;SUPERMERCADO COSTA AZUL LJ 421;AUTOSERVICIOS;AVENIDA SIMONIS, 694;MARINGA;PARANA;1;BRASIL;SUL;PARANA;INTERIOR;MARINGA;SUPERMERCADO;"";"";"";"";201906;202508;80813461968851;SUPERMERCADO COSTA AZUL LJ 421 EIRELI;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
7422;SUPERMERCADO COSTA AZUL LJ 422;AUTOSERVICIOS;AVENIDA KUHIC, 389;MARINGA;PARANA;1;BRASIL;SUL;PARANA;INTERIOR;MARINGA;SUPERMERCADO;"";"";"";"";201702;202402;30801506992174;SUPERMERCADO COSTA AZUL LJ 422 S.A.;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;202402;PUEDE PROMOCIONAR
7423;SUPERMERCADO COSTA AZUL LJ 423;AUTOSERVICIOS;R FRITSCH, 805;CAMAÇARI;BAHIA;10;BRASIL;NORDESTE;BAHIA;INTERIOR;CAMAÇARI;SUPERMERCADO;"";"";"";"";201807;202402;11341055029913;SUPERMERCADO COSTA AZUL LJ 423 EIRELI;REDE BETA;Supermercado;COSTA AZUL;BAHIA INTERIOR;202402;PUEDE PROMOCIONAR
7424;SUPERMERCADO COSTA AZUL LJ 424;AUTOSERVICIOS;R BEATTY, 985;FEIRA DE SANTANA;BAHIA;1;BRASIL;NORDESTE;BAHIA;INTERIOR;FEIRA DE SANTANA;SUPERMERCADO;"";"";"";"";202001;202404;52494362844911;SUPERMERCADO COSTA AZUL LJ 424 S.A.;REDE BETA;Supermercado;COSTA AZUL;BAHIA INTERIOR;;NO PUEDE PROMOCIONAR
7425;SUPERMERCADO COSTA AZUL LJ 425;AUTOSERVICIOS;RUA MULLER, 255;CAMAÇARI;BAHIA;10;BRASIL;NORDESTE;BAHIA;INTERIOR;CAMAÇARI;SUPERMERCADO;"";"";"";"";202104;202501;95758743034142;SUPERMERCADO COSTA AZUL LJ 425 S.A.;REDE BETA;Supermercado;COSTA AZUL;BAHIA INTERIOR;;NO PUEDE PROMOCIONAR
7426;SUPERMERCADO COSTA AZUL LJ 426;AUTOSERVICIOS;R PACOCHA-BERGSTROM, 293;RIO DE JANEIRO;RIO DE JANEIRO;1;BRASIL;SUDESTE;RIO DE JANEIRO;REGIAO DA CAPITAL;RIO DE JANEIRO;SUPERMERCADO;"";"";"";"";201709;202401;91017979220729;SUPERMERCADO COSTA AZUL LJ 426 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO DE JANEIRO CAPITAL;;NO PUEDE PROMOCIONAR
7427;SUPERMERCADO COSTA AZUL LJ 427;AUTOSERVICIOS;R ZBONCAK, 462;LONDRINA;PARANA;7;BRASIL;SUL;PARANA;INTERIOR;LONDRINA;SUPERMERCADO;"";"";"";"";201808;202409;06512804231796;SUPERMERCADO COSTA AZUL LJ 427 EIRELI;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
7428;SUPERMERCADO COSTA AZUL LJ 428;AUTOSERVICIOS;RUA WIEGAND, 209;CAXIAS DO SUL;RIO GRANDE DO SUL;10;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;CAXIAS DO SUL;SUPERMERCADO;"";"";"";"";202101;202409;59366800301554;SUPERMERCADO COSTA AZUL LJ 428 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL INTERIOR;202409;PUEDE PROMOCIONAR
7429;SUPERMERCADO COSTA AZUL LJ 429;AUTOSERVICIOS;RUA RAU, 930;CAMPINAS;SAO PAULO;2;BRASIL;SUDESTE;SAO PAULO;INTERIOR;CAMPINAS;SUPERMERCADO;"";"";"";"";201907;202406;92723152187335;SUPERMERCADO COSTA AZUL LJ 429 LTDA;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO INTERIOR;;NO PUEDE PROMOCIONAR
7430;SUPERMERCADO COSTA AZUL LJ 430;AUTOSERVICIOS;R KUPHAL, 14;CONTAGEM;MINAS GERAIS;10;BRASIL;SUDESTE;MINAS GERAIS;INTERIOR;CONTAGEM;SUPERMERCADO;"";"";"";"";201603;202403;38595570003553;SUPERMERCADO COSTA AZUL LJ 430 LTDA;REDE BETA;Supermercado;COSTA AZUL;MINAS GERAIS INTERIOR;202403;PUEDE PROMOCIONAR
7431;SUPERMERCADO COSTA AZUL LJ 431;AUTOSERVICIOS;RUA ZIEME, 425;CONTAGEM;MINAS GERAIS;1;BRASIL;SUDESTE;MINAS GERAIS;INTERIOR;CONTAGEM;SUPERMERCADO;"";"";"";"";201606;202401;34913347944175;SUPERMERCADO COSTA AZUL LJ 431 S.A.;REDE BETA;Supermercado;COSTA AZUL;MINAS GERAIS INTERIOR;202401;PUEDE PROMOCIONAR
7432;SUPERMERCADO COSTA AZUL LJ 432;AUTOSERVICIOS;RUA LANG, 57;ITABUNA;BAHIA;1;BRASIL;NORDESTE;BAHIA;INTERIOR;ITABUNA;SUPERMERCADO;"";"";"";"";201606;202508;34789654451843;SUPERMERCADO COSTA AZUL LJ 432 S.A.;REDE BETA;Supermercado;COSTA AZUL;BAHIA INTERIOR;;NO PUEDE PROMOCIONAR
7433;SUPERMERCADO COSTA AZUL LJ 433;AUTOSERVICIOS;AVENIDA SHANAHAN, 299;CURITIBA;PARANA;10;BRASIL;SUL;PARANA;REGIAO DA CAPITAL;CURITIBA;SUPERMERCADO;"";"";"";"";201808;202509;57670098499776;SUPERMERCADO COSTA AZUL LJ 433 LTDA;REDE BETA;Supermercado;COSTA AZUL;PARANA CAPITAL;;NO PUEDE PROMOCIONAR
7434;SUPERMERCADO COSTA AZUL LJ 434;AUTOSERVICIOS;AVENIDA LARSON, 18;PETROPOLIS;RIO DE JANEIRO;9;BRASIL;SUDESTE;RIO DE JANEIRO;INTERIOR;PETROPOLIS;SUPERMERCADO;"";"";"";"";201506;202507;40580517160946;SUPERMERCADO COSTA AZUL LJ 434 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO DE JANEIRO INTERIOR;202507;PUEDE PROMOCIONAR
7435;SUPERMERCADO COSTA AZUL LJ 435;AUTOSERVICIOS;AV BOEHM, 685;GRAVATAI;RIO GRANDE DO SUL;3;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;GRAVATAI;SUPERMERCADO;"";"";"";"";201802;202504;39456312863453;SUPERMERCADO COSTA AZUL LJ 435 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL INTERIOR;;NO PUEDE PROMOCIONAR
7436;SUPERMERCADO COSTA AZUL LJ 436;AUTOSERVICIOS;R JACOBI, 375;GRAVATAI;RIO GRANDE DO SUL;5;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;GRAVATAI;SUPERMERCADO;"";"";"";"";202101;202503;44829637602098;SUPERMERCADO COSTA AZUL LJ 436 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL INTERIOR;;NO PUEDE PROMOCIONAR
7437;SUPERMERCADO COSTA AZUL LJ 437;AUTOSERVICIOS;RUA PFEFFER, 475;ITABUNA;BAHIA;8;BRASIL;NORDESTE;BAHIA;INTERIOR;ITABUNA;SUPERMERCADO;"";"";"";"";201507;202505;48058598623757;SUPERMERCADO COSTA AZUL LJ 437 EIRELI;REDE BETA;Supermercado;COSTA AZUL;BAHIA INTERIOR;;NO PUEDE PROMOCIONAR
7438;SUPERMERCADO COSTA AZUL LJ 438;AUTOSERVICIOS;RUA GUSIKOWSKI, 671;PORTO ALEGRE;RIO GRANDE DO SUL;2;BRASIL;SUL;RIO GRANDE DO SUL;REGIAO DA CAPITAL;PORTO ALEGRE;SUPERMERCADO;"";"";"";"";202008;202507;48578987145262;SUPERMERCADO COSTA AZUL LJ 438 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL CAPITAL;;NO PUEDE PROMOCIONAR
7439;SUPERMERCADO COSTA AZUL LJ 439;AUTOSERVICIOS;AVENIDA FRIESEN, 219;PONTA GROSSA;PARANA;5;BRASIL;SUL;PARANA;INTERIOR;PONTA GROSSA;SUPERMERCADO;"";"";"";"";201905;202406;66230045431585;SUPERMERCADO COSTA AZUL LJ 439 EIRELI;REDE BETA;Supermercado;COSTA AZUL;PARANA INTERIOR;;NO PUEDE PROMOCIONAR
7440;SUPERMERCADO COSTA AZUL LJ 440;AUTOSERVICIOS;R BEDNAR, 339;RIBEIRAO PRETO;SAO PAULO;3;BRASIL;SUDESTE;SAO PAULO;INTERIOR;RIBEIRAO PRETO;SUPERMERCADO;"";"";"";"";201802;202506;95353659595496;SUPERMERCADO COSTA AZUL LJ 440 EIRELI;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO INTERIOR;202506;PUEDE PROMOCIONAR
7441;SUPERMERCADO COSTA AZUL LJ 441;AUTOSERVICIOS;AV DAUGHERTY, 858;CAMPINAS;SAO PAULO;9;BRASIL;SUDESTE;SAO PAULO;INTERIOR;CAMPINAS;SUPERMERCADO;"";"";"";"";202005;202502;56146489730984;SUPERMERCADO COSTA AZUL LJ 441 S.A.;REDE BETA;Supermercado;COSTA AZUL;SAO PAULO INTERIOR;;NO PUEDE PROMOCIONAR
7442;SUPERMERCADO COSTA AZUL LJ 442;AUTOSERVICIOS;RUA MURPHY, 283;PELOTAS;RIO GRANDE DO SUL;7;BRASIL;SUL;RIO GRANDE DO SUL;INTERIOR;PELOTAS;SUPERMERCADO;"";"";"";"";201902;202404;55879324808872;SUPERMERCADO COSTA AZUL LJ 442 EIRELI;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL INTERIOR;202404;PUEDE PROMOCIONAR
7443;SUPERMERCADO COSTA AZUL LJ 443;AUTOSERVICIOS;AVENIDA STANTON, 786;PORTO ALEGRE;RIO GRANDE DO SUL;6;BRASIL;SUL;RIO GRANDE DO SUL;REGIAO DA CAPITAL;PORTO ALEGRE;SUPERMERCADO;"";"";"";"";202001;202409;60013110351539;SUPERMERCADO COSTA AZUL LJ 443 S.A.;REDE BETA;Supermercado;COSTA AZUL;RIO GRANDE DO SUL CAPITAL;202409;PUEDE PROMOCIONAR
