PROD_ID;EAN;NOME;FABRICANTE;MARCA;CATEGORIA;PESO_UNITARIO;CLASIFICACAO_1;CLASIFICACAO_2;CLASIFICACAO_3;CLASIFICACAO_4;CLASIFICACAO_5;CLASIFICACAO_6;CLASIFICACAO_7;CLASIFICACAO_8;CLASIFICACAO_9;CLASIFICACAO_10;EST_MER_1;EST_MER_2;EST_MER_3;EST_MER_4;EST_MER_5;EST_MER_6;EST_MER_7;EST_MER_8;EST_MER_9;EST_MER_10;EST_MER_ID;CONTEUD_PACK;EAN_CONTEUDO
4133;2,12091E+12;Precious Alert Refrigerante Guaraná Tradicional 3L;Smith Inc;Precious Alert;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,12091E+12
4134;6,75824E+12;Idolized Ferret Refrigerante Abacaxi Zero 269ML;Barton Group;Idolized Ferret;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;ABACAXI;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,75824E+12
4135;8,91993E+12;Red Onset Refrigerante Guaraná Tradicional 2,5L;Bednar LLC;Red Onset;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,91993E+12
4136;7,73875E+12;Glass Gradient Refrigerante Guaraná Zero 3L;Rutherford Group;Glass Gradient;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,73875E+12
4137;8,0579E+12;Courageous Nucleotidase Refrigerante Limão Zero 600ML;O'Conner, Reynolds and Brown;Courageous Nucleotidase;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,0579E+12
4138;4,71531E+12;Rough Approach Refrigerante Uva Tradicional 1L;Lowe - Wilkinson;Rough Approach;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,71531E+12
4139;8,32769E+12;Nippy Blowgun Refrigerante Maracujá Diet 3L;Williamson LLC;Nippy Blowgun;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,32769E+12
4140;7,16438E+12;Chilly Recommendation Refrigerante Laranja Diet 1L;Kling, Wolff and Nicolas;Chilly Recommendation;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,16438E+12
4141;2,75384E+12;Finished Bonfire Refrigerante Laranja Light 1L;Altenwerth, Hayes and Runte;Finished Bonfire;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,75384E+12
4142;2,83724E+12;Internal Charm Refrigerante Abacaxi Diet 600ML;Labadie Inc;Internal Charm;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;ABACAXI;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,83724E+12
4143;7,10879E+12;Proper Expansion Refrigerante Maracujá Light 3L pack;Lynch, Watsica and Predovic;Proper Expansion;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;PACK;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;6;7,10879E+12
4144;5,697E+12;Diligent Giggle Refrigerante Uva Diet 1L;Wyman, Swift and Johnston;Diligent Giggle;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,697E+12
4145;5,87541E+12;Lighthearted Luck Refrigerante Cola Diet 1L;Welch Inc;Lighthearted Luck;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;COM CAFEÍNA;SABOR ARTIFICIAL;COLA;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,87541E+12
4146;8,11664E+12;Lawful Slime Refrigerante Guaraná Tradicional 350ML;Oberbrunner - Russel;Lawful Slime;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,11664E+12
4147;8,97973E+12;Strident Petal Refrigerante Abacaxi Tradicional 2,5L;Nader, Padberg and Connelly;Strident Petal;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;ABACAXI;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,97973E+12
4148;9,14488E+12;Jealous Mechanic Refrigerante Uva Diet 600ML;Rutherford LLC;Jealous Mechanic;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,14488E+12
4149;6,21792E+12;Physical Tennis Refrigerante Uva Diet 269ML;Fritsch - Bauch;Physical Tennis;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,21792E+12
4150;8,74832E+12;Buttery Hydrolyze Refrigerante Uva Zero 3L;McCullough - MacGyver;Buttery Hydrolyze;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,74832E+12
4151;5,73614E+12;Married Gerbil Refrigerante Maracujá Light 2,5L;Greenholt LLC;Married Gerbil;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;MARACUJÁ;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,73614E+12
4152;3,75525E+12;Ragged Mouser Refrigerante Laranja Tradicional 600ML;McClure, Flatley and Orn;Ragged Mouser;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,75525E+12
4153;3,74716E+12;Watery Kiss Refrigerante Laranja Tradicional 600ML;Crooks - Witting;Watery Kiss;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,74716E+12
4154;6,45662E+12;Difficult Cruelty Refrigerante Limão Tradicional 2L;Rodriguez Group;Difficult Cruelty;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,45662E+12
4155;6,56962E+12;Tasty Squid Refrigerante Uva Diet 2,5L;Lynch, Watsica and Predovic;Tasty Squid;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,56962E+12
4156;9,40974E+12;Bare Porter Refrigerante Limão Zero 269ML;Quitzon, Bauch and Volkman;Bare Porter;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,40974E+12
4157;2,48415E+12;Hefty Disappointment Refrigerante Limão Tradicional 600ML;Mosciski, Roberts and Hauck;Hefty Disappointment;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,48415E+12
4158;1,5946E+12;Internal Charm Refrigerante Laranja Tradicional 269ML;Labadie Inc;Internal Charm;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;LARANJA;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,5946E+12
4159;7,37717E+12;Ultimate Council Refrigerante Uva Zero 3L;Schaefer and Sons;Ultimate Council;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,37717E+12
4160;6,3139E+12;Soft Redesign Refrigerante Limão Zero 269ML;Crist LLC;Soft Redesign;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,3139E+12
4161;9,29263E+12;Crushing Silk Refrigerante Cola Zero 350ML;Kris and Sons;Crushing Silk;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;COM CAFEÍNA;SABOR NATURAL;COLA;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,29263E+12
4162;7,71276E+12;Unlucky Bowling Refrigerante Laranja Diet 3L;Moen, McGlynn and Langworth;Unlucky Bowling;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,71276E+12
4163;6,09119E+12;Common Sticker Refrigerante Uva Diet 2L;O'Conner, Crist and Wolf;Common Sticker;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,09119E+12
4164;9,09925E+12;Alarmed Pocket-watch Refrigerante Uva Tradicional 3L;Larson, Tromp and Roberts;Alarmed Pocket-watch;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,09925E+12
4165;4,73384E+12;Portly Dividend Refrigerante Laranja Light 269ML;Price and Sons;Portly Dividend;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,73384E+12
4166;9,58263E+12;Wiggly Overheard Refrigerante Cola Diet 2L;Wisoky, Strosin and MacGyver;Wiggly Overheard;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;COM CAFEÍNA;SABOR ARTIFICIAL;COLA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,58263E+12
4167;7,39171E+12;Alarmed Pocket-watch Refrigerante Limão Diet 3L;Larson, Tromp and Roberts;Alarmed Pocket-watch;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,39171E+12
4168;1,47715E+12;Quintessential Dime Refrigerante Cola Zero 600ML;Zemlak Inc;Quintessential Dime;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;COM CAFEÍNA;SABOR NATURAL;COLA;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,47715E+12
4169;9,57676E+12;Scornful Bookend Refrigerante Guaraná Light 600ML;Pacocha Inc;Scornful Bookend;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,57676E+12
4170;6,7044E+12;Nervous Footrest Refrigerante Abacaxi Light 1L;Schuppe, Botsford and Keebler;Nervous Footrest;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;ABACAXI;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,7044E+12
4171;6,38172E+12;Ornery Behest Refrigerante Laranja Light 1L;King, Hartmann and Dibbert;Ornery Behest;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,38172E+12
4172;2,7989E+12;Soft Redesign Refrigerante Abacaxi Zero 350ML;Crist LLC;Soft Redesign;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;ABACAXI;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,7989E+12
4173;6,26338E+12;Old-fashioned Rationale Refrigerante Limão Tradicional 600ML;Balistreri, Marvin and Shields;Old-fashioned Rationale;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,26338E+12
4174;7,70698E+12;Infinite Warming Refrigerante Uva Zero 1L;Simonis Inc;Infinite Warming;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,70698E+12
4175;3,53667E+12;Ornery Behest Refrigerante Cola Tradicional 3L;King, Hartmann and Dibbert;Ornery Behest;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;COM CAFEÍNA;SABOR ARTIFICIAL;COLA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,53667E+12
4176;6,5492E+12;Surprised Taro Refrigerante Abacaxi Diet 1L;Kiehn - Koss;Surprised Taro;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,5492E+12
4177;1,75491E+12;Infinite Cemetery Refrigerante Uva Diet 2L;Kuhn and Sons;Infinite Cemetery;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;UVA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,75491E+12
4178;7,29355E+12;Blaring Nougat Refrigerante Laranja Light 269ML;Lubowitz - Ortiz;Blaring Nougat;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;LARANJA;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,29355E+12
4179;6,01324E+12;Optimal Pigsty Refrigerante Guaraná Zero 2,5L;Grady - Klocko;Optimal Pigsty;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,01324E+12
4180;5,27725E+12;Present Cross-contamination Refrigerante Limão Light 269ML;Dooley - O'Hara;Present Cross-contamination;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,27725E+12
4181;2,552E+12;Bare Porter Refrigerante Limão Light 600ML;Quitzon, Bauch and Volkman;Bare Porter;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,552E+12
4182;4,57573E+12;Fearless Yin Refrigerante Guaraná Tradicional 350ML;O'Conner, Reynolds and Brown;Fearless Yin;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,57573E+12
4183;3,09085E+12;Infinite Warming Refrigerante Uva Tradicional 2L pack;Simonis Inc;Infinite Warming;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;PACK;SEM CAFEÍNA;SABOR NATURAL;UVA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;6;3,09085E+12
4184;3,64601E+12;Medium Cheetah Refrigerante Maracujá Light 2,5L;Kris, Mueller and Hermiston;Medium Cheetah;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,64601E+12
4185;7,12158E+12;Quintessential Dime Refrigerante Maracujá Zero 1L;Zemlak Inc;Quintessential Dime;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;MARACUJÁ;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,12158E+12
